Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Dog,Beagle,5.4,Male,26.7,Fever,Lethargy,Jaundice,Appetite_Loss,2,Yes,No,No,No,No,No,No,No,No,40.5°C,111,Canine Leptospirosis
Dog,Poodle,4.3,Male,43.9,Lethargy,Coughing,Nasal_Discharge,Eye_Discharge,6,No,No,No,Yes,No,No,No,Yes,Yes,38.4°C,113,Kennel Cough
Dog,Mixed,5.0,Male,24.4,Vomiting,Diarrhea,Decreased_Milk,Lethargy,6,No,Yes,Yes,No,No,No,No,No,No,39.4°C,135,Parvovirus
Cow,Holstein,4.5,Female,368.5,Nasal_Discharge,Fever,Appetite_Loss,Diarrhea,3,Yes,No,Yes,No,No,No,No,Yes,No,39.1°C,59,Bovine Viral Diarrhea
Dog,Bulldog,7.3,Male,18.5,Coughing,Lethargy,Nasal_Discharge,Eye_Discharge,5,No,No,No,Yes,No,No,No,Yes,Yes,39.6°C,102,Kennel Cough
Cow,Friesian,6.2,Female,482.2,Appetite_Loss,Diarrhea,Fever,Nasal_Discharge,2,Yes,No,Yes,No,No,No,No,Yes,No,39.2°C,58,Bovine Viral Diarrhea
Dog,German Shepherd,9.1,Female,37.8,Swelling,Lameness,Lethargy,Pain,1,No,No,No,No,No,Yes,No,No,No,38.7°C,92,Arthritis
Dog,Mixed,0.1,Female,26.3,Eye_Discharge,Nasal_Discharge,Skin_Lesions,Coughing,1,No,No,No,Yes,No,No,Yes,Yes,Yes,39.6°C,104,Canine Distemper
Dog,Poodle,1.8,Female,26.9,Nasal_Discharge,Lethargy,Fever,Vomiting,2,No,Yes,No,No,No,No,No,Yes,No,40.0°C,115,Canine Hepatitis
Dog,Labrador,6.8,Female,19.3,Vomiting,Nasal_Discharge,Lethargy,Fever,1,No,Yes,No,No,No,No,No,Yes,No,39.2°C,129,Canine Hepatitis
Cow,Hereford,2.6,Male,617.7,Fever,Weight_Loss,Diarrhea,Lethargy,3,No,No,Yes,No,No,No,No,No,No,38.5°C,56,Bovine Coccidiosis
Dog,Beagle,4.5,Female,24.6,Lameness,Lethargy,Swelling,Pain,3,No,No,No,No,No,Yes,No,No,No,39.2°C,93,Arthritis
Dog,Bulldog,4.3,Female,44.8,Coughing,Eye_Discharge,Nasal_Discharge,None,4,No,No,No,Yes,Yes,No,No,Yes,Yes,39.1°C,72,Respiratory Disease
Dog,Poodle,2.3,Male,24.8,Lethargy,Skin_Lesions,Itching,Hair_Loss,2,No,No,No,No,No,No,Yes,No,No,38.7°C,79,Skin Infection
Dog,Mixed,4.7,Male,30.1,Coughing,Nasal_Discharge,Eye_Discharge,Lethargy,1,No,No,No,Yes,No,No,No,Yes,Yes,39.0°C,105,Kennel Cough
Cow,Hereford,4.6,Female,481.7,Fever,Coughing,Weight_Loss,Lethargy,5,No,No,No,Yes,No,No,No,No,No,38.9°C,78,Bovine Tuberculosis
Cow,Holstein,5.2,Male,366.5,Weight_Loss,Lethargy,Decreased_Milk,Diarrhea,1,No,No,Yes,No,No,No,No,No,No,38.9°C,59,Parasitic Infection
Cow,Mixed,1.4,Female,473.1,Vomiting,Dehydration,Diarrhea,None,6,No,Yes,Yes,No,No,No,No,No,No,39.4°C,70,Gastrointestinal Infection
Dog,German Shepherd,0.7,Male,25.6,Coughing,Nasal_Discharge,Eye_Discharge,Skin_Lesions,1,No,No,No,Yes,No,No,Yes,Yes,Yes,40.6°C,122,Canine Distemper
Dog,Poodle,13.1,Male,45.0,Weight_Loss,Diarrhea,Appetite_Loss,None,3,Yes,No,Yes,No,No,No,No,No,No,38.1°C,105,Parasitic Gastroenteritis
Cow,Friesian,7.9,Male,567.1,Dehydration,Diarrhea,Vomiting,None,1,No,Yes,Yes,No,No,No,No,No,No,39.4°C,75,Gastrointestinal Infection
Dog,Labrador,2.9,Female,30.6,Coughing,Nasal_Discharge,Fever,None,1,No,No,No,Yes,No,No,No,Yes,No,38.9°C,109,Kennel Cough Variant
Cow,Hereford,0.1,Male,393.9,Lethargy,Decreased_Milk,Weight_Loss,Diarrhea,5,No,No,Yes,No,No,No,No,No,No,39.1°C,64,Parasitic Infection
Dog,Beagle,0.2,Male,11.9,Coughing,Nasal_Discharge,Fever,None,4,No,No,No,Yes,No,No,No,Yes,No,39.8°C,107,Kennel Cough Variant
Dog,German Shepherd,5.5,Female,27.6,Lethargy,Vomiting,Fever,Nasal_Discharge,1,No,Yes,No,No,No,No,No,Yes,No,40.0°C,111,Canine Hepatitis
Dog,Beagle,7.3,Male,37.9,Appetite_Loss,Fever,Lameness,Lethargy,3,Yes,No,No,No,No,Yes,No,No,No,40.0°C,105,Lyme Disease
Dog,Poodle,7.2,Male,35.9,Hair_Loss,Skin_Lesions,Itching,None,4,No,No,No,No,No,No,Yes,No,No,38.4°C,88,Skin Infection
Cow,Holstein,6.1,Male,341.3,Dehydration,Diarrhea,Fever,Drooling,5,No,No,Yes,No,No,No,No,No,No,40.7°C,75,Salmonellosis
Cow,Jersey,2.5,Male,264.1,Lethargy,Fever,Weight_Loss,Coughing,2,No,No,No,Yes,No,No,No,No,No,38.9°C,59,Bovine Tuberculosis
Dog,Mixed,4.5,Female,30.2,Diarrhea,Weight_Loss,Appetite_Loss,None,2,Yes,No,Yes,No,No,No,No,No,No,38.0°C,86,Parasitic Gastroenteritis
Dog,Mixed,5.0,Male,40.3,Fever,Coughing,Nasal_Discharge,None,2,No,No,No,Yes,No,No,No,Yes,No,38.9°C,115,Kennel Cough Variant
Cow,Friesian,5.7,Female,271.4,Weight_Loss,Coughing,Lethargy,Fever,5,No,No,No,Yes,No,No,No,No,No,39.3°C,61,Bovine Tuberculosis
Cow,Mixed,5.8,Male,309.4,Fever,Lethargy,Decreased_Milk,Swollen_Udder,7,No,No,No,No,No,No,No,No,No,39.4°C,70,Mastitis
Dog,Mixed,3.8,Female,31.6,Diarrhea,Lethargy,Weight_Loss,Appetite_Loss,1,Yes,No,Yes,No,No,No,No,No,No,37.7°C,99,Parasitic Infection
Dog,Beagle,6.1,Male,23.2,Vomiting,Diarrhea,Appetite_Loss,Lethargy,4,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,113,Gastroenteritis
Dog,German Shepherd,5.9,Male,48.4,Coughing,Eye_Discharge,Nasal_Discharge,Lethargy,4,No,No,No,Yes,No,No,No,Yes,Yes,39.2°C,118,Kennel Cough
Cow,Mixed,0.1,Male,393.5,Fever,Decreased_Milk,Swollen_Udder,None,8,No,No,No,No,No,No,No,No,No,39.7°C,66,Mastitis Variant
Dog,Bulldog,8.9,Female,29.8,Coughing,Lethargy,Swollen_Udder,Nasal_Discharge,2,No,No,No,Yes,No,No,No,Yes,No,39.5°C,103,Kennel Cough
Dog,Beagle,1.9,Female,49.2,Nasal_Discharge,Vomiting,Fever,Lethargy,7,No,Yes,No,No,No,No,No,Yes,No,40.2°C,142,Canine Hepatitis
Dog,Beagle,4.1,Male,23.7,Weight_Loss,Diarrhea,Appetite_Loss,None,4,Yes,No,Yes,No,No,No,No,No,No,38.0°C,107,Parasitic Gastroenteritis
Cow,Holstein,3.1,Female,254.5,Swollen_Udder,Lethargy,Fever,Decreased_Milk,6,No,No,No,No,No,No,No,No,No,38.9°C,70,Mastitis
Cow,Jersey,8.3,Female,379.6,Coughing,Fever,Lethargy,Weight_Loss,2,No,No,No,Yes,No,No,No,No,No,39.9°C,67,Bovine Tuberculosis
Cow,Mixed,6.0,Female,388.7,Diarrhea,Lethargy,Fever,Dehydration,1,No,No,Yes,No,No,No,No,No,No,39.4°C,73,Salmonellosis
Dog,Bulldog,7.0,Male,25.3,Fever,Diarrhea,Vomiting,None,2,No,Yes,Yes,No,No,No,No,No,No,38.7°C,116,Salmonella Variant
Cow,Jersey,2.1,Male,555.7,Weight_Loss,Lethargy,Fever,Weight_Loss,3,No,No,No,No,No,No,No,No,No,38.5°C,69,Bovine Coccidiosis
Dog,Bulldog,5.5,Female,39.5,Vomiting,Dehydration,Diarrhea,None,6,No,Yes,Yes,No,No,No,No,No,No,40.4°C,139,Canine Parvovirus Variant
Dog,German Shepherd,7.1,Male,37.8,Weight_Loss,Diarrhea,Lethargy,Appetite_Loss,3,Yes,No,Yes,No,No,No,No,No,No,39.1°C,110,Parasitic Infection
Dog,Labrador,7.0,Female,22.2,Diarrhea,Vomiting,Dehydration,None,1,No,Yes,Yes,No,No,No,No,No,No,38.8°C,127,Canine Parvovirus Variant
Cow,Jersey,0.2,Female,642.6,Fever,Lethargy,Decreased_Milk,Swollen_Udder,1,No,No,No,No,No,No,No,No,No,40.2°C,61,Mastitis
Cow,Jersey,3.0,Male,447.0,Weight_Loss,Diarrhea,Decreased_Milk,Lethargy,1,No,No,Yes,No,No,No,No,No,No,39.5°C,64,Parasitic Infection
Dog,Mixed,8.7,Male,14.2,Vomiting,Dehydration,Diarrhea,None,3,No,Yes,Yes,No,No,No,No,No,No,40.8°C,135,Canine Parvovirus Variant
Cow,Holstein,2.1,Female,491.9,Decreased_Milk,Fever,Swollen_Udder,None,4,No,No,No,No,No,No,No,No,No,39.6°C,62,Mastitis Variant
Dog,Labrador,8.8,Male,40.9,Vomiting,Lethargy,Fever,Jaundice,1,No,Yes,No,No,No,No,No,No,No,39.7°C,119,Canine Leptospirosis
Cow,Holstein,0.8,Male,487.7,Swelling,Lethargy,Itching,Pain,11,No,No,No,No,No,No,No,No,No,38.0°C,72,Arthritis
Dog,Mixed,3.4,Male,32.2,Appetite_Loss,Weight_Loss,Lethargy,Vomiting,15,Yes,Yes,No,No,No,No,No,No,No,39.4°C,124,Parvovirus
Cow,Hereford,7.5,Male,586.2,Decreased_Milk,Swollen_Udder,Fever,None,3,No,No,No,No,No,No,No,No,No,40.5°C,77,Mastitis Variant
Cow,Angus,3.1,Male,350.3,Coughing,Fever,Nasal_Discharge,Eye_Discharge,1,No,No,No,Yes,No,No,No,Yes,Yes,39.2°C,68,Bovine Respiratory Disease
Dog,German Shepherd,8.7,Male,25.4,Diarrhea,Weight_Loss,Appetite_Loss,None,7,Yes,No,Yes,No,No,No,No,No,No,38.4°C,107,Parasitic Gastroenteritis
Dog,Mixed,8.9,Male,30.1,Appetite_Loss,Vomiting,Diarrhea,Lethargy,4,Yes,Yes,Yes,No,No,No,No,No,No,40.2°C,128,Parvovirus
Cow,Angus,5.0,Female,446.0,Fever,Coughing,Eye_Discharge,Nasal_Discharge,3,No,No,No,Yes,No,No,No,Yes,Yes,39.5°C,72,Bovine Respiratory Disease
Cow,Angus,7.0,Male,441.7,Lethargy,Diarrhea,Decreased_Milk,Weight_Loss,2,No,No,Yes,No,No,No,No,No,No,39.1°C,69,Johnes Disease
Cow,Holstein,3.1,Female,328.1,Nasal_Discharge,Eye_Discharge,Coughing,None,6,No,No,No,Yes,No,No,No,Yes,Yes,40.0°C,69,Respiratory Disease
Dog,German Shepherd,8.7,Female,27.4,Diarrhea,Vomiting,Dehydration,None,2,No,Yes,Yes,No,No,No,No,No,No,40.2°C,136,Canine Parvovirus Variant
Cow,Jersey,0.1,Female,571.7,Coughing,Drooling,Fever,Eye_Discharge,2,No,No,No,Yes,No,No,No,No,Yes,39.6°C,84,Bovine Respiratory Disease
Cow,Angus,1.0,Male,590.5,Fever,Weight_Loss,Coughing,Lethargy,6,No,No,No,Yes,No,No,No,No,No,39.2°C,58,Bovine Tuberculosis
Cow,Holstein,1.7,Male,374.0,Weight_Loss,Fever,Lameness,Drooling,1,No,No,No,No,No,Yes,No,No,No,40.3°C,69,Foot and Mouth Disease
Dog,Mixed,4.4,Male,38.3,Fever,Swollen_Udder,Appetite_Loss,Lethargy,6,Yes,No,No,No,No,No,No,No,No,39.9°C,121,Canine Leptospirosis
Cow,Holstein,4.5,Female,354.4,Nasal_Discharge,Lethargy,Coughing,Eye_Discharge,5,No,No,No,Yes,No,No,No,Yes,Yes,39.3°C,109,Kennel Cough
Cow,Holstein,3.5,Male,417.3,Vomiting,Dehydration,Diarrhea,None,2,No,Yes,Yes,No,No,No,No,No,No,38.9°C,66,Gastrointestinal Infection
Cow,Jersey,5.1,Female,560.7,Diarrhea,Dehydration,Fever,Vomiting,4,No,Yes,Yes,No,No,No,No,No,No,39.6°C,70,Gastrointestinal Infection
Cow,Friesian,3.4,Female,419.5,Coughing,Eye_Discharge,Nasal_Discharge,None,1,No,No,No,Yes,No,No,No,Yes,Yes,39.1°C,77,Respiratory Disease
Dog,Mixed,9.0,Female,54.6,Diarrhea,Appetite_Loss,Vomiting,Lethargy,6,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,117,Gastroenteritis
Cow,Jersey,5.3,Male,560.1,Drooling,Weight_Loss,Lameness,Fever,5,No,No,No,No,No,Yes,No,No,No,39.6°C,93,Foot and Mouth Disease
Cow,Friesian,0.7,Male,564.7,Labored_Breathing,Decreased_Milk,Nasal_Discharge,Fever,1,No,No,No,No,Yes,No,No,Yes,No,39.2°C,84,Bovine Respiratory Syncytial Virus
Dog,Mixed,4.8,Male,45.0,Weight_Loss,Appetite_Loss,Diarrhea,Weight_Loss,2,Yes,No,Yes,No,No,No,No,No,No,38.5°C,93,Parasitic Gastroenteritis
Dog,Beagle,1.2,Male,41.9,Hair_Loss,Skin_Lesions,Itching,None,2,No,No,No,No,No,No,Yes,No,No,38.6°C,95,Skin Infection
Cow,Angus,1.4,Male,410.0,Lethargy,Anemia,Fever,None,5,No,No,No,No,No,No,No,No,No,39.5°C,88,Tick-Borne Disease
Cow,Jersey,3.0,Male,540.2,Diarrhea,Drooling,Dehydration,Vomiting,8,No,Yes,Yes,No,No,No,No,No,No,38.8°C,76,Gastrointestinal Infection
Cow,Angus,0.1,Male,474.1,Weight_Loss,Coughing,Lethargy,Fever,1,No,No,No,Yes,No,No,No,No,No,38.5°C,79,Bovine Tuberculosis
Cow,Mixed,8.8,Male,598.9,Weight_Loss,Lethargy,Diarrhea,Decreased_Milk,3,No,No,Yes,No,No,No,No,No,No,39.1°C,69,Johnes Disease
Dog,Mixed,8.7,Male,27.4,Fever,Coughing,Nasal_Discharge,None,1,No,No,No,Yes,No,No,No,Yes,No,39.3°C,123,Kennel Cough Variant
Dog,German Shepherd,5.8,Female,26.6,Nasal_Discharge,Fever,Coughing,None,1,No,No,No,Yes,No,No,No,Yes,No,39.2°C,100,Kennel Cough Variant
Dog,Poodle,9.4,Male,22.6,Coughing,Eye_Discharge,Nasal_Discharge,Lethargy,1,No,No,No,Yes,No,No,No,Yes,Yes,39.2°C,98,Kennel Cough
Dog,Beagle,4.2,Male,29.3,Diarrhea,Lethargy,Appetite_Loss,Vomiting,1,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,134,Parvovirus
Dog,Beagle,0.6,Male,25.8,Weight_Loss,Nasal_Discharge,Coughing,Fever,1,No,No,No,Yes,No,No,No,Yes,No,39.3°C,107,Kennel Cough Variant
Cow,Holstein,0.1,Female,481.3,Swollen_Udder,Lethargy,Fever,Decreased_Milk,2,No,No,No,No,No,No,No,No,No,39.2°C,65,Mastitis
Cow,Holstein,0.1,Female,457.7,Fever,Drooling,Itching,Weight_Loss,11,No,No,No,No,No,No,No,No,No,40.2°C,72,Foot and Mouth Disease
Dog,Mixed,6.9,Female,27.2,Appetite_Loss,Diarrhea,Weight_Loss,Vomiting,1,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,128,Gastroenteritis
Dog,Poodle,2.5,Female,20.8,Fever,Lameness,Appetite_Loss,Lethargy,5,Yes,No,No,No,No,Yes,No,No,No,40.1°C,97,Lyme Disease
Dog,Bulldog,3.1,Male,40.3,Diarrhea,Weight_Loss,Appetite_Loss,None,6,Yes,No,Yes,No,No,No,No,No,No,38.4°C,103,Parasitic Gastroenteritis
Cow,Jersey,1.6,Male,404.2,Weight_Loss,Decreased_Milk,Fever,Swollen_Udder,6,No,No,No,No,No,No,No,No,No,39.9°C,78,Mastitis Variant
Dog,Labrador,0.5,Female,35.5,Jaundice,Lethargy,Appetite_Loss,Vomiting,1,Yes,Yes,No,No,No,No,No,No,No,41.1°C,113,Canine Leptospirosis
Dog,Labrador,5.3,Female,50.4,Hair_Loss,Skin_Lesions,Itching,None,6,No,No,No,No,No,No,Yes,No,No,38.4°C,107,Skin Infection
Dog,Bulldog,4.7,Female,17.2,Eye_Discharge,Nasal_Discharge,Skin_Lesions,Coughing,11,No,No,No,Yes,No,No,Yes,Yes,Yes,39.2°C,103,Canine Distemper
Cow,Jersey,2.5,Male,416.9,Lethargy,Fever,Nasal_Discharge,Eye_Discharge,1,No,No,No,No,No,No,No,Yes,Yes,39.9°C,86,Bovine Respiratory Disease
Cow,Jersey,2.8,Female,366.0,Lethargy,Weight_Loss,Fever,Diarrhea,3,No,No,Yes,No,No,No,No,No,No,39.3°C,63,Bovine Coccidiosis
Dog,Poodle,9.1,Male,24.3,Lethargy,Fever,Appetite_Loss,Lameness,2,Yes,No,No,No,No,Yes,No,No,No,39.2°C,83,Lyme Disease
Dog,Poodle,7.4,Male,35.8,Coughing,Nasal_Discharge,Lethargy,Fever,1,No,No,No,Yes,No,No,No,Yes,No,39.7°C,110,Kennel Cough Variant
Dog,Mixed,4.0,Male,28.0,Appetite_Loss,Jaundice,Fever,Lethargy,1,Yes,No,No,No,No,No,No,No,No,40.3°C,102,Canine Leptospirosis
Dog,Poodle,4.3,Male,20.4,Vomiting,Diarrhea,Lethargy,Appetite_Loss,1,Yes,Yes,Yes,No,No,No,No,No,No,39.4°C,103,Gastroenteritis
Cow,Holstein,7.4,Male,530.6,Diarrhea,Lethargy,Weight_Loss,Decreased_Milk,3,No,No,Yes,No,No,No,No,No,No,39.2°C,74,Parasitic Infection
Dog,Beagle,1.4,Male,38.9,Diarrhea,Lethargy,Appetite_Loss,Vomiting,1,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,123,Gastroenteritis
Cow,Hereford,3.9,Male,531.9,Dehydration,Vomiting,Diarrhea,Weight_Loss,3,No,Yes,Yes,No,No,No,No,No,No,39.1°C,78,Gastrointestinal Infection
Cow,Mixed,2.3,Female,382.8,Weight_Loss,Diarrhea,Lethargy,Fever,11,No,No,Yes,No,No,No,No,No,No,39.1°C,62,Bovine Coccidiosis
Cow,Friesian,4.4,Female,266.6,Lethargy,Weight_Loss,Fever,Fever,1,No,No,No,No,No,No,No,No,No,39.4°C,59,Bovine Tuberculosis
Dog,Bulldog,4.7,Male,36.1,Eye_Discharge,Nasal_Discharge,Lethargy,Fever,1,No,No,No,No,No,No,No,Yes,Yes,39.0°C,109,Kennel Cough
Dog,German Shepherd,5.3,Male,53.7,Vomiting,Diarrhea,Dehydration,None,6,No,Yes,Yes,No,No,No,No,No,No,40.1°C,138,Canine Parvovirus Variant
Cow,Angus,3.4,Male,385.0,Fever,Weight_Loss,Lameness,Drooling,1,No,No,No,No,No,Yes,No,No,No,40.1°C,77,Foot and Mouth Disease
Dog,Labrador,7.6,Female,45.2,Pain,Lameness,Lethargy,Swelling,3,No,No,No,No,No,Yes,No,No,No,39.3°C,78,Arthritis
Cow,Hereford,8.4,Female,370.3,Swollen_Udder,Lethargy,Decreased_Milk,Fever,7,No,No,No,No,No,No,No,No,No,40.5°C,75,Mastitis
Cow,Mixed,0.1,Male,585.4,Decreased_Milk,Weight_Loss,Lethargy,Diarrhea,11,No,No,Yes,No,No,No,No,No,No,39.1°C,67,Johnes Disease
Cow,Friesian,8.1,Male,414.6,Eye_Discharge,Nasal_Discharge,Coughing,None,1,No,No,No,Yes,No,No,No,Yes,Yes,39.6°C,67,Respiratory Disease
Dog,German Shepherd,2.8,Female,23.3,Coughing,Nasal_Discharge,Lethargy,Eye_Discharge,4,No,No,No,Yes,No,No,No,Yes,Yes,39.3°C,93,Kennel Cough
Cow,Holstein,3.2,Male,368.4,Decreased_Milk,Fever,Eye_Discharge,Nasal_Discharge,1,No,No,No,No,No,No,No,Yes,Yes,40.4°C,86,Bovine Respiratory Disease
Cow,Angus,3.5,Male,559.8,Fever,Weight_Loss,Dehydration,Drooling,3,No,No,No,No,No,No,No,No,No,40.3°C,83,Foot and Mouth Disease
Cow,Mixed,0.1,Male,444.3,Decreased_Milk,Fever,Swollen_Udder,None,2,No,No,No,No,No,No,No,No,No,40.2°C,71,Mastitis Variant
Cow,Mixed,2.5,Male,348.6,Weight_Loss,Fever,Lameness,Drooling,1,No,No,No,No,Yes,Yes,No,No,No,39.8°C,74,Foot and Mouth Disease
Cow,Angus,5.2,Female,304.8,Dehydration,Vomiting,Diarrhea,None,2,No,Yes,Yes,No,No,No,No,No,No,38.7°C,70,Gastrointestinal Infection
Cow,Mixed,4.1,Male,374.7,Lethargy,Swollen_Udder,Fever,Decreased_Milk,1,No,No,No,No,No,No,No,No,No,39.8°C,88,Mastitis
Dog,Labrador,4.1,Female,40.1,Nasal_Discharge,Lethargy,Coughing,Fever,1,No,No,No,Yes,No,No,No,Yes,No,39.5°C,97,Kennel Cough
Cow,Angus,7.7,Male,424.6,Diarrhea,Weight_Loss,Lethargy,Fever,6,No,No,Yes,No,No,No,No,No,No,39.2°C,57,Bovine Coccidiosis
Cow,Angus,2.3,Female,483.0,Weight_Loss,Lethargy,Diarrhea,Decreased_Milk,3,No,No,Yes,No,No,No,No,No,No,38.7°C,60,Johnes Disease
Cow,Friesian,0.8,Female,483.7,Fever,Diarrhea,Lethargy,Weight_Loss,6,No,No,Yes,No,No,No,No,No,No,38.5°C,57,Bovine Coccidiosis
Dog,German Shepherd,6.5,Male,40.7,Hair_Loss,Itching,Skin_Lesions,None,4,No,No,No,No,No,No,Yes,No,No,38.6°C,88,Skin Infection
Cow,Holstein,3.7,Male,463.2,Fever,Lethargy,Anemia,Lethargy,1,No,No,No,No,No,No,No,No,No,39.3°C,64,Tick-Borne Disease
Dog,Bulldog,4.8,Female,41.6,Lameness,Swelling,Pain,Lethargy,6,No,No,No,No,No,Yes,No,No,No,38.6°C,89,Arthritis
Cow,Friesian,6.8,Male,419.0,Fever,Weight_Loss,Swelling,Lethargy,1,No,No,No,No,No,No,No,No,No,38.9°C,66,Bovine Tuberculosis
Dog,German Shepherd,4.1,Female,30.6,Diarrhea,Fever,Vomiting,None,9,No,Yes,Yes,No,No,No,No,No,No,39.3°C,119,Salmonella Variant
Cow,Hereford,2.3,Female,469.7,Lethargy,Fever,Diarrhea,Dehydration,7,No,No,Yes,No,No,No,No,No,No,39.6°C,73,Salmonellosis
Cow,Friesian,5.7,Male,316.9,Weight_Loss,Diarrhea,Decreased_Milk,Lethargy,1,No,No,Yes,No,No,No,No,No,No,39.0°C,71,Parasitic Infection
Cow,Jersey,0.1,Male,523.9,Diarrhea,Lethargy,Dehydration,Fever,2,No,No,Yes,No,No,No,No,No,No,39.7°C,83,Salmonellosis
Dog,Poodle,7.6,Male,33.1,Diarrhea,Weight_Loss,Vomiting,Appetite_Loss,7,Yes,Yes,Yes,No,No,No,No,No,No,39.8°C,138,Parvovirus
Dog,Labrador,7.7,Male,33.3,Lameness,Pain,Lethargy,Swelling,5,No,No,No,No,No,Yes,No,No,No,39.0°C,91,Arthritis
Dog,Labrador,4.2,Male,24.9,Lethargy,Weight_Loss,Diarrhea,Appetite_Loss,2,Yes,No,Yes,No,No,No,No,No,No,38.7°C,111,Parasitic Infection
Cow,Jersey,13.3,Female,424.2,Weight_Loss,Diarrhea,Lethargy,Decreased_Milk,1,No,No,Yes,No,No,No,No,No,No,39.2°C,70,Johnes Disease
Dog,Bulldog,2.3,Female,31.4,Appetite_Loss,Lethargy,Diarrhea,Vomiting,6,Yes,Yes,Yes,No,No,No,No,No,No,39.9°C,142,Parvovirus
Dog,Mixed,5.4,Female,19.4,Lethargy,Lameness,Fever,Appetite_Loss,6,Yes,No,No,No,No,Yes,No,No,No,39.0°C,113,Tick-Borne Disease
Cow,Hereford,8.8,Male,353.5,Decreased_Milk,Fever,Swollen_Udder,None,2,No,No,No,No,No,No,No,No,No,39.1°C,72,Mastitis Variant
Dog,Labrador,4.1,Male,17.0,Lethargy,Eye_Discharge,Nasal_Discharge,Coughing,4,No,No,No,Yes,No,No,No,Yes,Yes,40.2°C,113,Kennel Cough
Cow,Jersey,3.8,Female,474.4,Labored_Breathing,Nasal_Discharge,Coughing,Fever,2,No,No,No,Yes,No,No,No,Yes,No,39.5°C,86,Bovine Respiratory Syncytial Virus
Cow,Jersey,5.6,Female,395.7,Lethargy,Weight_Loss,Coughing,Fever,11,No,No,No,Yes,No,No,No,No,No,39.0°C,65,Bovine Tuberculosis
Cow,Holstein,3.4,Female,566.7,Weight_Loss,Decreased_Milk,Diarrhea,Lethargy,1,No,No,Yes,No,No,No,No,No,No,39.0°C,58,Parasitic Infection
Dog,Beagle,9.4,Male,30.8,Diarrhea,Appetite_Loss,Weight_Loss,Lethargy,2,Yes,No,Yes,No,No,No,No,No,No,40.1°C,129,Parvovirus
Dog,Bulldog,6.0,Female,31.9,Jaundice,Lethargy,Appetite_Loss,Vomiting,1,Yes,Yes,No,No,No,No,No,No,No,40.1°C,121,Canine Leptospirosis
Cow,Friesian,9.1,Female,424.0,Labored_Breathing,Nasal_Discharge,Fever,Coughing,1,No,No,No,Yes,No,No,No,Yes,No,39.0°C,80,Bovine Respiratory Syncytial Virus
Dog,Bulldog,3.2,Female,31.1,Nasal_Discharge,Coughing,Fever,None,2,No,No,No,Yes,No,No,No,Yes,No,38.9°C,118,Kennel Cough Variant
Cow,Mixed,0.1,Male,432.0,Fever,Weight_Loss,Diarrhea,Lethargy,10,No,No,Yes,No,Yes,No,No,No,No,39.0°C,53,Bovine Coccidiosis
Dog,Labrador,11.2,Female,19.3,Vomiting,Appetite_Loss,Lethargy,Diarrhea,1,Yes,Yes,Yes,No,No,No,No,No,No,40.1°C,131,Parvovirus
Cow,Hereford,0.4,Female,445.0,Lethargy,Decreased_Milk,Diarrhea,Weight_Loss,4,No,No,Yes,No,No,No,No,No,No,39.1°C,64,Johnes Disease
Cow,Mixed,2.9,Male,535.4,Fever,Lameness,Weight_Loss,Drooling,5,No,No,No,No,No,Yes,No,No,No,40.6°C,81,Foot and Mouth Disease
Dog,Mixed,4.5,Female,22.1,Fever,Appetite_Loss,Jaundice,Vomiting,3,Yes,Yes,No,No,No,No,No,No,No,40.2°C,104,Canine Leptospirosis
Dog,Mixed,3.8,Male,19.4,Diarrhea,Lethargy,Appetite_Loss,Vomiting,2,Yes,Yes,Yes,No,No,No,No,No,No,40.5°C,125,Parvovirus
Dog,German Shepherd,5.9,Female,29.9,Skin_Lesions,Nasal_Discharge,Coughing,Eye_Discharge,2,No,No,No,Yes,No,No,Yes,Yes,Yes,39.6°C,116,Canine Distemper
Dog,Labrador,6.4,Male,35.7,Diarrhea,Weight_Loss,Appetite_Loss,None,2,Yes,No,Yes,No,No,No,No,No,No,38.2°C,102,Parasitic Gastroenteritis
Cow,Jersey,0.1,Male,513.7,Coughing,Nasal_Discharge,Eye_Discharge,Fever,2,No,No,No,Yes,No,No,No,Yes,Yes,40.1°C,82,Bovine Respiratory Disease
Cow,Friesian,0.1,Male,359.9,Fever,Nasal_Discharge,Appetite_Loss,Diarrhea,1,Yes,No,Yes,No,No,No,No,Yes,No,39.8°C,75,Bovine Viral Diarrhea
Cow,Holstein,4.7,Male,365.4,Dehydration,Diarrhea,Vomiting,None,4,No,Yes,Yes,No,Yes,No,No,No,No,39.6°C,72,Gastrointestinal Infection
Dog,Beagle,2.7,Female,38.3,Fever,Weight_Loss,Lameness,Lethargy,7,No,No,No,No,No,Yes,No,No,No,39.3°C,107,Lyme Disease
