Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Cow,Brahman,7.8,Male,559.9,Lameness,Weakness,Dehydration,Reduced Appetite,1 weeks,No,No,No,No,No,No,No,No,No,39.3°C,73.0,Mastitis
Cow,Belted Galloway,2.0,Male,671.0,Skin Lesions,Fever,Dehydration,Nasal Discharge,13 days,Yes,No,No,No,No,No,No,No,No,39.0°C,74.0,Bovine Viral Diarrhea
Dog,Husky,0.62,Female,27.13,Fever,Lameness,Diarrhea,<missing>,2 days,Yes,No,Yes,No,No,No,No,No,No,39.8°C,168.39,Parvovirus
Cow,Belted Galloway,9.94,Male,521.74,Fever,Dehydration,Anorexia,Labored Breathing,2 days,Yes,No,Yes,Yes,No,No,No,Yes,No,39.8°C,66.9,Bovine Viral Diarrhea
Cow,Aberdeen Angus,4.7,Male,512.1,Fever,Dehydration,Coughing,Vomiting,6 days,Yes,No,No,No,No,Yes,Yes,No,No,39.8°C,69.0,Foot and Mouth Disease
Cow,Hereford,7.9,Male,429.3,Nasal Discharge,Labored Breathing,Fever,Weakness,8 days,No,No,No,No,No,No,No,No,No,38.1°C,52.0,Parasitic Infection
Dog,Rottweiler,6.95,Male,33.92,Fever,Jaundice,Vomiting,Abdominal Pain,21 days,Yes,Yes,Yes,Yes,No,No,,,,42.89,85.51,Canine Hepatitis
Dog,Akita,1.19,Female,36.96,Nasal_Discharge,Skin Lesions,Nasal Discharge,Anorexia,11 days,No,No,No,Yes,No,No,No,Yes,No,40.3°C,102.04,Canine Distemper
Cow,Charolais,3.02,Female,600.23,Labored Breathing,Nasal Discharge,Lameness,Coughing,9 days,No,No,No,Yes,Yes,No,No,Yes,No,39.7°C,58.91,Respiratory Disease
Dog,Dalmatian,4.17,Female,25.76,Lethargy,Vomiting,Loss Of Appetite,<missing>,5 days,Yes,No,Yes,Yes,No,Yes,No,No,No,39.2°C,122.41,Parvovirus
Cow,Aberdeen Angus,2.0,Female,524.18,Swollen Udder,Fever,Labored Breathing,Vomiting,12 days,Yes,No,No,No,No,No,No,No,No,40.1°C,59.32,Mastitis
Dog,Doberman Pinscher,12.0,Male,32.2,Vomiting,Nasal Discharge,Skin Lesions,Vomiting,15 hours,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,63.0,Gastroenteritis
Cow,Aberdeen Angus,3.6,Male,669.9,Nasal Discharge,Fever,Coughing,Coughing,19 hours,Yes,No,No,Yes,Yes,No,No,Yes,No,40.4°C,73.0,Respiratory Disease
Dog,Cocker Spaniel,3.08,Female,27.43,Labored Breathing,Vomiting,Anorexia,<missing>,4 days,Yes,No,No,Yes,No,No,No,Yes,Yes,40.9°C,117.2,Canine Distemper
Cow,Aberdeen Angus,11.03,Male,647.77,Coughing,Fever,Anorexia,Fever,1 days,Yes,No,No,No,No,No,No,No,No,40.3°C,77.29,Mastitis
Dog,Poodle,4.4,Male,22.8,Dehydration,Fever,Skin Lesions,Lameness,10 days,No,No,No,Yes,No,No,No,No,Yes,38.6°C,90.0,Kennel Cough
Cow,Aberdeen Angus,8.11,Male,546.64,Diarrhea,Skin Lesions,Nasal Discharge,Dehydration,1 days,No,No,No,Yes,Yes,No,No,Yes,No,39.8°C,75.14,Respiratory Disease
Dog,Poodle,10.45,Male,13.98,Skin Lesions,Eye Discharge,Loss Of Appetite,Nasal Discharge,3 days,Yes,No,Yes,No,No,Yes,No,No,No,38.6°C,84.75,Lyme Disease
Cow,Limousin,7.03,Male,259.91,Fever,Nasal Discharge,Lethargy,Coughing,19 days,No,Yes,Yes,Yes,Yes,Yes,,,,41.99,76.47,Bovine Respiratory Disease
Cow,Limousin,6.6,Male,491.8,Diarrhea,Weight Loss,Weakness,Labored Breathing,7 days,Yes,No,No,No,No,No,No,No,No,39.3°C,48.0,Parasitic Infection
Dog,Siberian Husky,10.2,Female,40.9,Fever,Diarrhea,Anorexia,Labored Breathing,4 days,Yes,No,Yes,No,No,No,No,No,No,38.6°C,107.0,Gastroenteritis
Cow,Sahiwal,2.78,Female,555.23,Lethargy,<missing>,Diarrhea,Dehydration,5 days,Yes,Yes,No,No,No,Yes,No,No,Yes,39.3°C,87.29,Coccidiosis
Dog,Chihuahua,1.68,Female,33.4,<missing>,Lameness,Eye Discharge,Anorexia,13 days,Yes,No,Yes,No,No,No,No,No,No,37.9°C,62.54,Gastroenteritis
Cow,Jersey,3.0,Female,600.0,Coughing,Loss Of Appetite,Lethargy,Fever,5 days,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,39.4°C,95.0,Bovine Respiratory Disease
Cow,Sahiwal,8.27,Male,518.69,Skin Lesions,Rumen Issues,Vomiting,Diarrhea,12 days,Yes,No,No,No,No,No,Yes,No,No,39.1°C,77.27,Foot and Mouth Disease
Dog,Border Collie,12.04,Female,15.22,Joint Pain,Change In Gait,Reluctance To Play,Difficulty Rising,8 days,Yes,No,No,No,No,Yes,No,No,No,38.9°C,76.54,Arthritis
Cow,Aberdeen Angus,4.4,Male,552.15,Skin Lesions,Fever,Respiratory Signs,Diarrhea,12 days,No,No,Yes,Yes,No,No,Yes,Yes,No,39.8°C,58.46,Bovine Viral Diarrhea
Dog,Golden Retriever,10.0,Female,26.4,Appetite Loss,Vomiting,Coughing,Diarrhea,1 days,Yes,No,Yes,No,No,No,No,No,No,38.2°C,82.0,Gastroenteritis
Cow,Ayrshire,8.4,Female,546.7,Diarrhea,Rumen Issues,Vomiting,Skin Lesions,12 days,Yes,No,No,No,No,No,Yes,No,No,39.1°C,72.0,Foot and Mouth Disease
Dog,Chihuahua,3.5,Male,22.5,Nasal Discharge,Sneezing,Ocular Discharge,Reduced Appetite,9 days,Yes,No,No,Yes,No,No,No,Yes,Yes,40.0°C,87.0,Canine Influenza
Dog,Poodle,5.0,Male,12.4,Vomiting,Nasal_Discharge,Anorexia,Nasal Discharge,3 days,No,Yes,No,Yes,No,No,No,Yes,Yes,40.5°C,110.0,Canine Distemper
Cow,Belted Galloway,0.5,Male,554.6,Skin Lesions,Anemia,Fever,Vomiting,10 days,Yes,No,No,No,No,No,No,No,No,39.3°C,101.0,Parasitic Infection
Dog,Golden Retriever,0.97,Male,33.79,<missing>,Eye Discharge,Fever,Vomiting,10 days,Yes,No,Yes,Yes,No,No,No,No,No,39.7°C,131.79,Parvovirus
Dog,Cocker Spaniel,0.3,Female,35.7,Nasal Discharge,Lameness,Eye Discharge,Fever,3 days,Yes,No,No,No,No,No,No,No,No,38.9°C,144.0,Gastroenteritis
Dog,Akita,10.7,Female,13.0,Labored Breathing,Eye Discharge,Nasal Discharge,Loss Of Appetite,7 days,No,No,No,No,No,Yes,No,No,No,39.2°C,80.0,Lyme Disease
Dog,Dachshund,2.1,Male,14.4,Fever,Nasal_Discharge,Eye Discharge,Coughing,10 days,Yes,No,Yes,Yes,No,No,No,No,Yes,39.6°C,63.0,Canine Distemper
Dog,Bulldog,1.6,Female,6.5,Labored Breathing,Anorexia,Skin Lesions,Vomiting,5 days,No,No,No,No,No,No,No,Yes,No,38.5°C,125.0,Kennel Cough
Dog,Corgi,7.35,Female,18.56,Vomiting,Nasal Discharge,Lameness,Eye Discharge,8 weeks,No,No,No,Yes,Yes,No,No,Yes,No,38.9°C,113.48,Kennel Cough
Dog,German Shepherd,6.02,Female,20.8,Labored Breathing,Coughing,Skin Lesions,Anorexia,9 hours,No,No,No,Yes,No,No,No,Yes,No,39.4°C,75.92,Kennel Cough
Dog,Doberman Pinscher,1.2,Female,23.2,Lameness,Coughing,Vomiting,Nasal_Discharge,12 days,No,No,No,Yes,Yes,No,No,No,Yes,40.0°C,68.0,Kennel Cough
Dog,Labrador Retriever,5.27,Female,12.91,Sneezing,Persistent Cough,Lethargy,Nasal Discharge,13 days,No,Yes,No,Yes,Yes,No,No,Yes,No,39.6°C,71.54,Canine Influenza
Dog,Poodle,4.0,Female,1.4,Fever,Weakness,Diarrhea,Eye Discharge,11 days,No,No,No,No,No,Yes,No,No,No,38.4°C,77.0,Lyme Disease
Cow,Limousin,7.36,Female,574.68,Anorexia,Fever,Diarrhea,Eye Discharge,12 days,Yes,No,Yes,No,No,No,No,Yes,No,40.0°C,70.18,Bovine Viral Diarrhea
Dog,Doberman Pinscher,4.74,Male,14.31,Skin Lesions,Weakness,Eye_Discharge,Labored Breathing,6 days,No,No,No,Yes,Yes,No,No,No,No,38.8°C,69.9,Kennel Cough
Dog,Doberman Pinscher,0.7,Female,7.9,Lethargy,Vomiting,Diarrhea,Anorexia,8 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,141.0,Lyme Disease
Dog,Dalmatian,7.8,Female,17.8,Lameness,Swollen Lymph Nodes,Lethargy,Jaundice,8 weeks,No,No,No,No,No,Yes,No,No,No,38.8°C,132.0,Tick-Borne Disease
Dog,Chihuahua,9.98,Male,42.58,Diarrhea,Anorexia,Fever,Labored Breathing,4 days,Yes,No,Yes,No,No,No,No,No,No,38.6°C,103.36,Gastroenteritis
Cow,Brown Swiss,4.83,Male,492.28,Weakness,Eye Discharge,Nasal Discharge,Diarrhea,6 days,No,No,Yes,Yes,No,No,No,No,No,39.0°C,59.69,Bovine Viral Diarrhea
Dog,Beagle,9.7,Male,14.3,Skin Lesions,Dehydration,Lameness,Anorexia,14 days,Yes,No,No,No,No,Yes,No,No,No,38.6°C,94.0,Lyme Disease
Cow,Simmental,10.59,Female,514.74,Labored Breathing,Skin Lesions,Fever,Coughing,14 days,Yes,No,No,No,No,No,Yes,No,No,39.1°C,72.53,Mastitis
Dog,Akita,3.6,Male,11.2,Fever,Skin Lesions,Nasal Discharge,Anorexia,9 days,Yes,No,No,Yes,No,No,No,Yes,Yes,39.5°C,111.0,Canine Distemper
Cow,Dexter,7.25,Female,633.9,Reduced Milk Production,Lethargy,Weight Loss,Loss Of Appetite,7 days,No,Yes,No,No,Yes,Yes,Yes,No,No,39.5°C,91.08,Johne's Disease
Cow,Hereford,1.7,Female,577.3,Diarrhea,Bloody Feces,Weakness,Abdominal Pain,4 weeks,Yes,No,Yes,No,No,No,No,No,No,39.2°C,58.0,Bovine Coccidiosis
Cow,Hereford,1.23,Female,745.29,Loss Of Appetite,Bloody Feces,Weakness,<missing>,19 days,Yes,No,Yes,No,No,No,No,No,No,40.1°C,64.36,Bovine Coccidiosis
Cow,Limousin,6.3,Female,580.5,Fever,Dehydration,Coughing,Anorexia,1 days,Yes,No,Yes,Yes,No,No,No,No,No,39.8°C,57.0,Bovine Viral Diarrhea
Cow,Gir,10.35,Male,575.79,Skin Lesions,Rumen Issues,Fever,Weakness,5 days,Yes,No,No,No,Yes,No,Yes,No,No,39.5°C,49.1,Foot and Mouth Disease
Dog,Dalmatian,3.7,Female,23.93,Diarrhea,Fever,Anorexia,Dehydration,14 days,No,No,No,No,No,No,No,Yes,No,38.4°C,80.82,Kennel Cough
Cow,Simmental,4.0,Male,650.0,Coughing,Loss Of Appetite,Lethargy,Fever,6 days,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,39.3°C,78.0,Bovine Respiratory Syncytial Virus
Cow,Holstein,9.8,Male,466.1,Lameness,Anorexia,Eye Discharge,Diarrhea,3 days,No,No,No,No,No,No,No,Yes,No,38.9°C,52.0,Parasitic Infection
Cow,Charolais,2.9,Female,508.9,Weight Loss,Dehydration,Fever,Eye Discharge,3 days,Yes,No,Yes,No,No,No,No,No,No,39.0°C,68.0,Parasitic Infection
Cow,Limousin,10.1,Male,537.4,Fever,Diarrhea,Lameness,Swollen Udder,5 days,No,No,No,No,No,No,No,No,No,38.9°C,63.0,Mastitis
Cow,Sahiwal,8.0,Female,442.9,Fever,Coughing,Labored Breathing,Nasal Discharge,8 days,No,Yes,Yes,No,No,No,,,,40.5,98.0,Bovine Respiratory Syncytial Virus
Dog,Siberian Husky,3.45,Female,13.17,Skin Lesions,Dehydration,Nasal_Discharge,Lameness,6 hours,No,No,Yes,No,Yes,No,No,No,Yes,40.8°C,76.85,Canine Distemper
Dog,Golden Retriever,7.76,Male,22.27,Coughing,Fever,Lameness,Labored Breathing,5 days,Yes,No,Yes,No,No,Yes,No,No,No,38.5°C,94.34,Lyme Disease
Dog,Beagle,9.5,Male,8.0,Fever,Vomiting,Diarrhea,Jaundice,12 days,Yes,No,Yes,Yes,No,No,,,,40,93.0,Canine Leptospirosis
Cow,Brahman,11.9,Female,600.2,Nasal Discharge,Eye Discharge,Coughing,Weakness,7 days,No,No,No,Yes,No,No,Yes,Yes,No,39.7°C,66.0,Respiratory Disease
Cow,Aberdeen Angus,0.55,Female,527.61,Skin Lesions,Lameness,Anemia,Labored Breathing,14 days,No,No,Yes,No,No,No,No,No,No,39.2°C,116.24,Parasitic Infection
Cow,Shorthorn,0.39,Male,673.56,Diarrhea,Loss Of Appetite,Bloody Feces,Reduced Milk Production,19 days,Yes,No,Yes,No,No,No,No,No,No,39.1°C,121.6,Bovine Coccidiosis
Cow,Aberdeen Angus,1.8,Male,609.8,Nasal Discharge,Lameness,Labored Breathing,Anorexia,2 days,No,No,Yes,Yes,Yes,No,No,Yes,No,39.9°C,52.0,Bovine Viral Diarrhea
Cow,Hereford,7.37,Female,541.03,Nasal Discharge,Eye Discharge,Nasal Discharge,Diarrhea,9 days,No,No,No,Yes,No,No,No,Yes,No,40.3°C,75.81,Respiratory Disease
Cow,Red Poll,3.9,Female,526.0,Skin Lesions,Rumen Issues,Eye Discharge,Coughing,6 days,Yes,No,No,No,No,Yes,Yes,No,No,40.2°C,54.0,Foot and Mouth Disease
Dog,Corgi,0.93,Female,4.84,Weakness,Diarrhea,Vomiting,<missing>,2 days,No,Yes,Yes,No,No,No,No,No,No,40.1°C,108.37,Parvovirus
Dog,Dachshund,0.87,Male,23.84,Eye Discharge,Dehydration,Vomiting,Nasal Discharge,4 days,Yes,Yes,Yes,No,No,No,No,No,No,39.0°C,159.2,Parvovirus
Cow,Guernsey,5.8,Female,659.78,<missing>,Lameness,Labored Breathing,Respiratory Signs,12 days,No,No,Yes,No,Yes,No,No,No,No,40.2°C,75.74,Bovine Viral Diarrhea
Dog,Labrador Retriever,0.79,Female,8.88,Coughing,Diarrhea,Skin Lesions,Labored Breathing,4 days,Yes,Yes,Yes,No,No,No,No,No,No,40.0°C,135.7,Parvovirus
Cow,Simmental,0.2,Male,473.9,Skin Lesions,Nasal Discharge,Lameness,Coughing,11 days,Yes,No,No,No,No,Yes,Yes,No,No,39.4°C,120.0,Foot and Mouth Disease
Dog,Pit Bull,9.45,Male,1.87,Vomiting,Lethargy,Diarrhea,Loss Of Appetite,2 days,Yes,Yes,No,No,No,Yes,No,No,Yes,39.1°C,138.79,Gastroenteritis
Dog,Yorkshire Terrier,0.4,Female,4.5,Skin Lesions,Anorexia,Dehydration,Lethargy,2 weeks,Yes,No,Yes,No,No,No,No,No,No,39.2°C,125.0,Gastroenteritis
Cow,Holstein,5.45,Male,612.31,Fever,Appetite Loss,Decreased Milk Yield,Lethargy,5 days,Yes,No,No,No,No,No,No,No,No,39.7°C,85.47,Bovine Respiratory Disease
Dog,Beagle,2.0,Female,9.0,Fever,Vomiting,Lethargy,Skin Lesions,3 days,Yes,Yes,No,No,No,Yes,Yes,No,No,39.2°C,132.0,Canine Distemper
Cow,Red Angus,2.74,Female,646.57,Fever,Nasal Discharge,Coughing,Labored Breathing,5 days,Yes,No,No,Yes,Yes,No,No,Yes,No,40.1°C,85.05,Foot and Mouth Disease
Dog,Beagle,10.6,Male,13.8,Difficulty Rising,Lethargy,Stiffness,Reluctance To Play,9 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,74.0,Arthritis
Dog,Beagle,5.89,Female,11.8,Nasal_Discharge,Coughing,Skin Lesions,Weakness,1 days,No,No,No,Yes,No,No,No,No,No,38.5°C,116.32,Kennel Cough
Cow,Limousin,0.69,Male,527.76,Weakness,Anorexia,<missing>,Respiratory Signs,11 days,No,No,Yes,Yes,Yes,Yes,No,Yes,No,38.9°C,125.15,Bovine Viral Diarrhea
Cow,Shorthorn,3.6,Male,670.18,Anorexia,Vomiting,Swollen Udder,Dehydration,8 days,No,No,No,No,No,Yes,No,No,No,40.2°C,68.04,Mastitis
Cow,Jersey,7.86,Female,242.91,Nasal Discharge,Labored Breathing,Coughing,Fever,13 days,Yes,No,Yes,No,Yes,No,,,,38.81,112.29,Bovine Respiratory Syncytial Virus
Dog,Siberian Husky,4.35,Female,30.04,Lameness,Weakness,Eye Discharge,Labored Breathing,2 days,Yes,No,No,Yes,No,No,No,Yes,Yes,38.2°C,60.95,Kennel Cough
Dog,Husky,5.12,Female,28.28,Lameness,Fever,Nasal Discharge,Weakness,1 weeks,Yes,No,No,Yes,Yes,No,No,Yes,Yes,38.6°C,138.15,Kennel Cough
Dog,Beagle,7.6,Male,8.2,Fever,Vomiting,Abdominal Pain,Jaundice,10 days,Yes,No,Yes,No,No,No,,,,40.4,100.0,Canine Hepatitis
Cow,Aberdeen Angus,7.13,Male,571.32,Weakness,Poor Appetite,Weight Loss,Diarrhea,6 days,No,Yes,Yes,No,No,No,,,,41.05,64.55,Johnes Disease
Cow,Simmental,0.3,Female,492.6,Weakness,Weight Loss,Nasal Discharge,Anorexia,4 weeks,No,No,Yes,No,No,No,No,No,No,38.7°C,126.0,Parasitic Infection
Dog,Boxer,0.38,Female,13.68,Fever,Diarrhea,Fever,Dehydration,4 weeks,Yes,Yes,Yes,Yes,No,No,No,No,No,39.2°C,133.49,Parvovirus
Cow,Limousin,7.12,Female,413.02,Lameness,Diarrhea,Vomiting,Respiratory Signs,13 days,Yes,No,Yes,No,No,No,No,Yes,No,39.3°C,74.86,Bovine Viral Diarrhea
Cow,Angus,4.68,Female,679.5,Fever,Vomiting,Dehydration,Skin Lesions,5 days,No,No,No,Yes,Yes,No,No,Yes,Yes,40.3°C,67.24,Respiratory Disease
Dog,Border Collie,7.3,Female,9.4,Anorexia,Vomiting,Coughing,Weakness,12 days,Yes,Yes,Yes,No,No,No,No,No,No,38.4°C,124.0,Gastroenteritis
Dog,Dalmatian,1.0,Female,25.7,Nasal_Discharge,Eye Discharge,Nasal Discharge,Anorexia,12 days,No,Yes,No,No,No,No,No,Yes,Yes,39.5°C,72.0,Canine Distemper
Dog,Dalmatian,11.0,Male,29.3,Lameness,Swollen Lymph Nodes,Diarrhea,Neurological Signs,9 days,Yes,No,Yes,No,Yes,Yes,No,No,No,39.6°C,94.0,Tick-Borne Disease
Cow,Jersey,8.88,Male,628.12,Dehydration,Labored Breathing,Weakness,Skin Lesions,2 days,No,No,No,Yes,No,No,Yes,No,No,39.2°C,49.81,Foot and Mouth Disease
Cow,Simmental,0.1,Female,484.26,Dehydration,Loss Of Appetite,Reduced Milk Production,Weakness,3 days,Yes,No,No,No,No,No,No,No,No,39.5°C,114.13,Bovine Coccidiosis
Dog,Shih Tzu,4.91,Male,11.82,Nasal_Discharge,Anorexia,Nasal Discharge,Vomiting,3 days,No,Yes,No,Yes,No,No,No,Yes,Yes,40.5°C,116.95,Canine Distemper
Dog,Corgi,4.39,Female,17.67,Swollen Lymph Nodes,Fever,Pale Gums,Vomiting,13 days,Yes,Yes,No,No,No,Yes,No,No,No,40.2°C,103.34,Tick-Borne Disease
Cow,Aberdeen Angus,2.58,Female,483.59,Weakness,Nasal Discharge,Lameness,<missing>,4 days,Yes,No,No,No,No,No,No,No,No,40.4°C,73.72,Mastitis
Dog,Rottweiler,5.0,Female,40.0,Lethargy,Vomiting,Loss Of Appetite,Fever,4 days,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,39.3°C,122.0,Canine Distemper
Cow,Hereford,1.11,Male,453.47,Nasal Discharge,Skin Lesions,Labored Breathing,Fever,9 days,Yes,No,No,Yes,Yes,No,No,No,No,39.7°C,48.71,Respiratory Disease
Dog,Dalmatian,0.6,Female,27.9,Vomiting,Vomiting,Eye Discharge,Labored Breathing,2 days,Yes,Yes,Yes,No,No,No,No,No,No,40.1°C,120.0,Parvovirus
Dog,Shih Tzu,1.8,Male,3.9,Vomiting,Eye Discharge,Nasal_Discharge,Weakness,6 days,Yes,No,No,No,No,No,No,Yes,Yes,39.0°C,79.0,Kennel Cough
Cow,Holstein,3.0,Male,700.0,Coughing,Loss Of Appetite,Lethargy,Fever,6 days,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,39.2°C,90.0,Bovine Mastitis
Cow,Hereford,1.16,Female,734.44,Labored Breathing,Coughing,Coughing,Fever,1 days,No,No,No,Yes,Yes,No,No,No,No,40.1°C,84.98,Respiratory Disease
Dog,Labrador,6.2,Male,12.9,Sneezing,Fever,Ocular Discharge,Persistent Cough,19 days,Yes,No,No,Yes,No,No,No,No,Yes,40.3°C,138.0,Canine Influenza
Dog,Labrador,0.7,Male,22.9,Skin Lesions,Coughing,Lameness,Anorexia,10 days,No,No,No,Yes,No,No,No,Yes,No,38.8°C,140.0,Kennel Cough
Dog,Doberman Pinscher,2.18,Male,14.12,Eye Discharge,Coughing,Fever,Nasal_Discharge,10 days,Yes,No,Yes,Yes,No,No,No,No,Yes,39.6°C,57.5,Canine Distemper
Cow,Guernsey,1.1,Female,576.3,Lameness,Coughing,Fever,Anorexia,12 days,No,No,No,Yes,Yes,No,No,Yes,No,40.1°C,66.0,Respiratory Disease
Dog,Shih Tzu,1.3,Male,4.8,Coughing,Eye Discharge,Weakness,Labored Breathing,4 days,Yes,No,Yes,No,Yes,No,No,Yes,Yes,38.8°C,85.0,Canine Distemper
Cow,Simmental,1.07,Male,532.67,Dehydration,<missing>,Vomiting,Nasal Discharge,11 days,Yes,No,No,No,No,Yes,Yes,No,No,39.7°C,54.99,Foot and Mouth Disease
Cow,Red Angus,9.6,Male,519.4,Fever,Coughing,Weakness,Eye Discharge,15 hours,Yes,No,Yes,No,No,No,Yes,No,Yes,39.3°C,61.0,Bovine Viral Diarrhea
Dog,Shih Tzu,0.3,Male,5.1,Fever,Labored Breathing,Dehydration,Vomiting,14 days,No,Yes,Yes,No,No,No,No,No,No,39.2°C,134.0,Parvovirus
Cow,Simmental,7.0,Female,630.5,Vomiting,Lameness,Labored Breathing,Eye Discharge,9 days,Yes,No,No,Yes,No,No,No,Yes,Yes,40.7°C,78.0,Bovine Viral Diarrhea
Cow,Shorthorn,1.16,Male,723.93,Coughing,Coughing,Fever,Labored Breathing,1 days,No,No,No,Yes,Yes,No,No,No,No,40.1°C,74.88,Respiratory Disease
Dog,Golden Retriever,4.48,Female,9.05,Neurological Signs,Lameness,Diarrhea,Lethargy,17 days,Yes,No,Yes,No,No,Yes,No,Yes,No,39.4°C,133.28,Tick-Borne Disease
Dog,Cocker Spaniel,11.19,Male,4.75,Fever,Lameness,Coughing,Loss Of Appetite,5 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,88.12,Lyme Disease
Dog,Labrador,3.5,Female,33.1,Pale Gums,Vomiting,Jaundice,Loss Of Appetite,3 days,Yes,Yes,No,No,No,Yes,No,No,No,39.8°C,69.0,Tick-Borne Disease
Cow,Holstein,4.4,Male,260.7,Coughing,Fever,Nasal Discharge,Lethargy,5 days,Yes,No,Yes,No,No,No,,,,40.4,100.0,Bovine Respiratory Disease
Dog,Siberian Husky,9.2,Female,27.0,Diarrhea,Nasal Discharge,Fever,Lethargy,11 days,No,Yes,Yes,Yes,No,No,No,No,No,39.4°C,117.0,Gastroenteritis
Dog,Chihuahua,0.1,Female,5.2,Anorexia,Vomiting,Dehydration,Diarrhea,2 days,Yes,Yes,Yes,No,No,No,No,No,No,39.9°C,157.0,Parvovirus
Cow,Hereford,6.52,Female,535.54,<missing>,Vomiting,Anorexia,Nasal Discharge,3 weeks,Yes,No,Yes,Yes,No,No,No,Yes,No,39.5°C,60.98,Bovine Viral Diarrhea
Dog,Pit Bull,5.5,Male,32.2,Weakness,Lameness,Lethargy,Dehydration,6 days,Yes,No,Yes,No,No,No,No,No,No,38.3°C,74.0,Gastroenteritis
Cow,Hereford,3.6,Male,26.81,Coughing,Fever,Nasal Discharge,Lethargy,10 days,No,Yes,Yes,No,No,No,,,,42.8,78.34,Bovine Respiratory Disease
Cow,Limousin,7.09,Male,374.41,Fever,Nasal Discharge,Labored Breathing,Coughing,9 days,Yes,No,No,Yes,No,No,No,Yes,No,40.6°C,78.82,Respiratory Disease
Dog,Labrador Retriever,5.6,Female,25.6,Diarrhea,Lethargy,Neurological Signs,Fever,12 days,Yes,No,Yes,No,No,No,No,No,No,40.0°C,73.0,Tick-Borne Disease
Dog,Shih Tzu,12.43,Male,16.0,Stiffness,Change In Gait,Limping,Lethargy,1 days,No,No,No,No,No,Yes,No,No,No,38.9°C,144.32,Arthritis
Cow,Red Angus,3.7,Female,466.07,Labored Breathing,Lameness,Rumen Issues,Dehydration,8 days,Yes,No,Yes,No,No,Yes,Yes,No,No,41.0°C,76.4,Foot and Mouth Disease
Cow,Brahman,9.6,Female,557.7,Vomiting,Eye Discharge,Diarrhea,Weakness,7 hours,No,No,No,No,No,Yes,No,No,No,39.7°C,49.0,Mastitis
Dog,Shih Tzu,4.0,Male,8.0,Lethargy,Vomiting,Loss Of Appetite,Fever,4 days,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,39.2°C,115.0,Parvovirus
Cow,Charolais,2.19,Female,564.38,<missing>,Fever,Nasal Discharge,Fever,10 days,Yes,No,Yes,No,No,No,No,Yes,Yes,38.9°C,67.02,Bovine Viral Diarrhea
Dog,Yorkshire Terrier,3.21,Male,31.45,Nasal_Discharge,Skin Lesions,Coughing,Coughing,7 days,No,No,Yes,Yes,Yes,No,No,Yes,No,38.3°C,70.14,Kennel Cough
Dog,Husky,0.7,Female,35.7,Fever,Lethargy,Eye Discharge,Vomiting,12 days,Yes,No,No,No,No,No,No,No,No,40.1°C,148.0,Parvovirus
Dog,Cocker Spaniel,3.46,Male,9.58,Weakness,Eye_Discharge,Coughing,Eye Discharge,3 days,No,No,No,Yes,No,No,No,No,Yes,38.3°C,78.33,Kennel Cough
Dog,Corgi,3.99,Female,22.97,Vomiting,Loss Of Appetite,Lethargy,Fever,4 days,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,39.2°C,111.26,Distemper
Dog,Labrador,3.29,Male,11.11,Loss Of Appetite,Fever,<missing>,Lethargy,4 days,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,39.0°C,110.76,Canine Parvovirus
Dog,Poodle,3.79,Male,9.33,Diarrhea,Coughing,Vomiting,Nasal Discharge,9 days,No,No,No,Yes,No,No,No,Yes,No,38.8°C,59.32,Kennel Cough
Cow,Brown Swiss,1.9,Male,543.5,Weakness,Loss Of Appetite,Bloody Feces,Dehydration,5 days,Yes,No,Yes,No,No,No,No,No,No,39.1°C,77.0,Bovine Coccidiosis
Cow,Ayrshire,6.95,Female,653.51,Diarrhea,Labored Breathing,<missing>,Coughing,7 days,No,No,Yes,No,No,No,No,No,No,38.7°C,87.46,Parasitic Infection
Cow,Jersey,8.52,Male,254.78,Coughing,Fever,Lethargy,Nasal Discharge,2 days,Yes,No,Yes,No,Yes,No,,,,38.79,81.05,Bovine Respiratory Disease
Dog,Labrador Retriever,3.0,Male,24.1,Vomiting,Coughing,Fever,Eye Discharge,1 days,No,No,No,Yes,No,No,No,Yes,No,39.7°C,78.0,Kennel Cough
Cow,Gir,4.14,Male,678.5,Fever,Coughing,Lethargy,Loss Of Appetite,6 days,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,39.3°C,80.86,Bovine Respiratory Syncytial Virus
Dog,Beagle,6.1,Female,16.4,Fever,Vomiting,Abdominal Pain,Jaundice,8 days,Yes,Yes,No,No,No,No,,,,39.1,122.0,Canine Hepatitis
